Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
63,0.5240073852679309,0.5703350901603699,95.2164678490266,182.61380976416197,0.9985061883926392,80.72457340921504,168.49080037892088,0.9956231117248535,77.7978389135163,199.54678051361577,0.9577011466026306,90.51215734969959,148.00041421611655,0.5013669729232788,89.49004326866806,227.57820546582397,0.8873823285102844,172.83894125263342,104.4137308832709,0.6194800138473511,111.99703114636976,238.99800603249844,0.6289421319961548,302.0459222114934,68.08209495211064,0.16504192352294922,261.3787892088015,316.9509438884987,0.7816159725189209,162.7459120923065,257.76376270384674,0.5980151295661926,158.7830604810393,254.8481518463249,0.5349836945533752,265.37602167212856,314.9714949818586,0.1813821792602539,261.0896748936876,320.72120542681023,0.11554974317550659,261.8290064665262,313.22148096129837,0.14851123094558716,258.11544468340355,314.4429466828573,0.16440433263778687,254.54227137952557,269.29724928799936,0.059284359216690063,247.97028555614074,277.90360742919006
64,0.5098537750103894,0.4359269142150879,97.13254138503628,182.3841599977567,0.9991629123687744,82.04001345973782,167.98510102118445,0.9928455948829651,81.08250672986891,200.404052734375,0.9412124156951904,89.74471226762445,146.96566517195302,0.3849092721939087,89.36476803897472,227.25198848119538,0.9126843214035034,173.9938513747464,104.2311685588327,0.5895534753799438,109.87876238686017,238.79475789540416,0.5812492966651917,300.9437007451623,66.56841347607482,0.1391327679157257,264.07505023018103,313.0522985184535,0.8466354608535767,164.94048485535657,258.6000482794944,0.4473452568054199,162.6837830275632,251.4517820741651,0.47981759905815125,265.00284617372813,313.8238621400983,0.10171893239021301,159.01235211356897,309.37048172206613,0.3520428538322449,261.9818293539326,312.67115812265916,0.11124327778816223,259.42509729049624,314.55428334211143,0.3182355463504791,252.74882288252962,275.97879542661514,0.033798277378082275,238.3022180526295,286.96193052141854
65,0.49634016962612376,0.5192909240722656,95.55660191606195,182.40008979254446,0.998672604560852,80.69964729147159,166.50583621059613,0.9990590810775757,81.02693867772706,199.24696515829822,0.9393460750579834,89.0636061002848,145.20257210225498,0.4848827123641968,91.84112053536595,223.48794414696474,0.8621135354042053,174.93687517068508,107.26552228415652,0.6001993417739868,113.45471480961298,244.98053214731584,0.7695506811141968,304.72020813826464,61.701882656445065,0.22076117992401123,310.0760572721598,58.42451360847768,0.9361814260482788,157.24792678585362,251.61795619245473,0.11044016480445862,120.65554074252887,252.99743057993913,0.36132916808128357,265.6180342199204,313.4511737037687,0.06944888830184937,259.7211737281523,320.14380766717386,0.3912498950958252,263.3223674264591,312.5837161555867,0.11166784167289734,260.95576147491414,314.2995785297675,0.036528944969177246,238.73805265390916,302.0529184710518,0.02706041932106018,241.7963440474797,259.8838865968321
66,0.49993745544377494,0.6357835531234741,93.86744916632529,181.77637816011236,0.9970146417617798,79.27514831314372,165.4870026358653,0.9991687536239624,81.41519161229127,198.80429736267166,0.9267932772636414,89.05892170919164,144.4655039355103,0.46105968952178955,86.37086911624141,225.36704394165494,0.8383561372756958,176.5802369230844,105.21263444498088,0.37353989481925964,122.66044580504837,233.15647006183676,0.7618093490600586,308.1922157849563,60.46145732751053,0.17478010058403015,171.8882104156913,99.77780246615558,0.8437165021896362,157.95627261577326,248.1083588141776,0.5061627626419067,160.5946019014318,252.83380637484393,0.3341471552848816,266.1884412063046,312.75559176517635,0.11768624186515808,260.5214453612672,316.9817434018024,0.15336251258850098,264.4073984667603,307.38719362027933,0.17195188999176025,261.8923818371567,315.917799284098,0.13964980840682983,239.14537979868913,273.8230587010378,0.06395447254180908,243.54383680555554,289.68366202403246
67,0.527763142305262,0.7160595655441284,92.106504899881,179.98641072438747,0.9955945014953613,80.89642036809457,161.72075219696083,0.9997732639312744,81.00550078393219,197.08843498849095,0.8779659271240234,88.98520343223315,143.30552263771847,0.8351044654846191,88.80316398325336,224.1955737091331,0.8142935037612915,174.8665520028675,102.26442624209972,0.919494092464447,131.99801304277855,240.757961849446,0.8037752509117126,308.12921287355647,61.119757529650435,0.20492547750473022,272.36011930887173,315.5588631885924,0.8202548027038574,161.48934925093633,246.7911997210518,0.32693156599998474,162.04001589809613,249.54645255442415,0.20119544863700867,266.98238103249844,313.05461922596754,0.07857820391654968,265.6136220105727,298.981848860799,0.13573580980300903,270.10493596871095,313.87053414676967,0.16270023584365845,267.7343762191791,83.97313249185588,0.048939794301986694,168.31910551264045,240.89883739076154,0.030651509761810303,246.9615227059925,246.07733862944755
68,0.4880080398391275,0.6311417818069458,88.09941659229673,178.28739496771612,0.9957721829414368,80.21671808554736,161.11082155606272,0.9999055862426758,78.51474414306335,195.94256416539872,0.8765615224838257,89.3453142068508,141.18916631310472,0.877480149269104,81.13843291588638,224.6733672752809,0.750330924987793,185.9372436675835,97.08148414335595,0.23474952578544617,152.72587061583175,238.32627581002262,0.8169145584106445,308.1966852957241,61.08556290720583,0.3039986193180084,172.64590709367195,99.47083875868056,0.3675059378147125,164.7082995011119,233.5246603366885,0.5389936566352844,162.47991890020288,234.3860582596949,0.3493281602859497,270.5605395599251,310.26306594296193,0.14571669697761536,267.5442787579978,314.686592321122,0.040212482213974,265.55339821804773,323.4781486520755,0.09881511330604553,270.4186039423377,319.03789025924624,0.22413575649261475,262.78224424059766,275.71540944912607,0.04457402229309082,256.6612492441089,279.80168831928836
69,0.45149273907437043,0.6127761602401733,89.95890497595778,176.96354593379368,0.990526556968689,81.20614886908942,159.70663593116026,0.9991662502288818,76.37305342808793,198.2654204826974,0.9136625528335571,91.93159231502614,141.28087723597454,0.753110408782959,85.55913719910659,223.49373159039482,0.7273085117340088,191.85261251804386,96.62984151280625,0.21985527873039246,155.75585510787297,208.07820272267088,0.8421727418899536,309.0224274100733,60.06089175030235,0.13494929671287537,178.76276206255852,92.66985497254409,0.49183812737464905,174.84608107053683,220.28258865870785,0.6735408306121826,167.5511375551069,221.52322170529024,0.10859429836273193,262.8091186066245,86.93999946965707,0.0660574734210968,256.34285390332394,97.47617632500389,0.029892385005950928,172.66973015907848,234.3581811188163,0.05238744616508484,251.05341711532458,100.45708215072955,0.03782135248184204,202.82660803634127,248.36363664072252,0.0217168927192688,205.7304291266776,245.08989190757646
70,0.4543613808996537,0.6144294738769531,89.81520733970233,175.36751515439684,0.9937763214111328,79.74956825818313,160.90628413701623,0.9773595333099365,71.68096245659721,196.03143866797362,0.9287384748458862,84.96305201384011,139.3640014800835,0.7516530752182007,79.2181047494343,213.7452988451935,0.842523455619812,176.9219969179151,99.76699398578924,0.4763001799583435,180.27834164813513,258.5192246264435,0.7632354497909546,310.62291337488296,60.0768394517839,0.2907457947731018,179.44467761245707,91.20273090033942,0.34401386976242065,169.73800327715355,209.40895657771534,0.22611454129219055,215.86011687051342,250.97586512952557,0.16021156311035156,280.4888414628199,311.1751326466916,0.08159542083740234,282.3250081685003,307.09438336356897,0.08757588267326355,283.75868969939916,322.8888321970584,0.0720486044883728,237.7677104059379,88.23382255944718,0.0946342945098877,355.03899178760923,97.20304910609784,0.01918753981590271,243.12384604693352,251.6303906006164
71,0.5018554645426133,0.6242446899414062,91.27566295914286,176.9909216872464,0.9945462942123413,76.31639664896419,158.31150393063356,0.998364269733429,75.40251778782381,192.8268567488881,0.9046444892883301,85.09116366382841,134.28544824340668,0.635530412197113,86.86497209908512,219.42916995845036,0.8289144039154053,182.37339616982678,98.0205899546953,0.2354182004928589,175.45883380637483,244.89936468574436,0.8935141563415527,279.7750090219257,327.9078922343165,0.19092223048210144,180.81485484453026,91.88474672772315,0.6255518198013306,239.57496854517788,254.38822199789325,0.09349197149276733,352.7472214907147,90.59041508782967,0.2372758984565735,286.109766966097,311.70101642965824,0.08495694398880005,230.17734941918303,160.0608733102177,0.7195259928703308,222.3563502165262,213.42257724719101,0.20675206184387207,285.219875911946,322.9804858185081,0.2404078245162964,353.42466752984546,95.99026454968399,0.017481237649917603,355.47648813007174,97.20190307769585
72,0.5879750076462241,0.7641825675964355,89.29473137825764,171.83783362837468,0.9955296516418457,75.24884970447097,157.309445346637,0.9995008111000061,78.03362709454977,190.54302269867742,0.9499296545982361,84.70259557145364,135.01192997278793,0.830487072467804,81.23267226391815,218.76122162970114,0.8660081624984741,193.19847962263967,95.20177552107717,0.762997031211853,183.4995982804697,242.05231497737202,0.9404540061950684,280.30109335986265,330.73351121157145,0.1929367184638977,178.80894700715902,91.71499127067727,0.4752356708049774,260.1316238003277,259.56159475948033,0.804114043712616,259.9171445848939,266.9746221763811,0.1539824903011322,259.69097587975966,94.58138020833333,0.18924778699874878,243.2433481585518,199.45029924752262,0.09816592931747437,240.4758328212781,192.6207721914989,0.299887478351593,250.57431994186953,200.7398104054502,0.23095586895942688,355.8076903382491,95.78563401582981,0.4419601857662201,255.3982972943976,246.82457779825998
